image_path,split,label,class_name,episode_id,capture_timestamp,snn_left,snn_straight,snn_right,snn_source,steering
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010056_793436.png,test,0,left,time_group_059,2026-04-05T01:00:56.793436,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010110_845449.png,test,2,right,time_group_059,2026-04-05T01:01:10.845449,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010119_234750.png,test,2,right,time_group_059,2026-04-05T01:01:19.234750,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010126_318466.png,test,0,left,time_group_059,2026-04-05T01:01:26.318466,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010144_039433.png,test,2,right,time_group_059,2026-04-05T01:01:44.039433,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010201_089603.png,test,2,right,time_group_059,2026-04-05T01:02:01.089603,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010208_171687.png,test,2,right,time_group_059,2026-04-05T01:02:08.171687,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010219_153449.png,test,0,left,time_group_059,2026-04-05T01:02:19.153449,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010224_979551.png,test,0,left,time_group_059,2026-04-05T01:02:24.979551,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010232_674130.png,test,2,right,time_group_059,2026-04-05T01:02:32.674130,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010240_326700.png,test,2,right,time_group_059,2026-04-05T01:02:40.326700,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010352_325632.png,test,2,right,time_group_061,2026-04-05T01:03:52.325632,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010402_942075.png,test,0,left,time_group_061,2026-04-05T01:04:02.942075,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010411_799738.png,test,2,right,time_group_061,2026-04-05T01:04:11.799738,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010419_993507.png,test,0,left,time_group_061,2026-04-05T01:04:19.993507,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010422_832937.png,test,0,left,time_group_061,2026-04-05T01:04:22.832937,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010430_128713.png,test,0,left,time_group_061,2026-04-05T01:04:30.128713,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010431_984175.png,test,0,left,time_group_061,2026-04-05T01:04:31.984175,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010433_957625.png,test,0,left,time_group_061,2026-04-05T01:04:33.957625,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010436_727246.png,test,0,left,time_group_061,2026-04-05T01:04:36.727246,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010446_510515.png,test,2,right,time_group_061,2026-04-05T01:04:46.510515,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010455_298476.png,test,2,right,time_group_061,2026-04-05T01:04:55.298476,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010506_768409.png,test,2,right,time_group_061,2026-04-05T01:05:06.768409,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010513_998360.png,test,2,right,time_group_061,2026-04-05T01:05:13.998360,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010522_295707.png,test,2,right,time_group_061,2026-04-05T01:05:22.295707,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010530_697140.png,test,0,left,time_group_061,2026-04-05T01:05:30.697140,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010915_685598.png,test,0,left,time_group_065,2026-04-05T01:09:15.685598,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_010923_537083.png,test,0,left,time_group_065,2026-04-05T01:09:23.537083,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_010938_455620.png,test,2,right,time_group_065,2026-04-05T01:09:38.455620,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_011152_770133.png,test,0,left,time_group_068,2026-04-05T01:11:52.770133,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_011158_751128.png,test,2,right,time_group_068,2026-04-05T01:11:58.751128,,,,,
..\..\..\carla_data\left\MANUAL_LEFT_20260405_011429_344753.png,test,0,left,time_group_070,2026-04-05T01:14:29.344753,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_012633_649255.png,test,2,right,time_group_079,2026-04-05T01:26:33.649255,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_012641_404434.png,test,2,right,time_group_079,2026-04-05T01:26:41.404434,,,,,
..\..\..\carla_data\right\MANUAL_RIGHT_20260405_012649_426009.png,test,2,right,time_group_079,2026-04-05T01:26:49.426009,,,,,
..\..\..\carla_data\straight\STRAIGHT_8917_20260404_031002_215514.png,train,1,straight,time_group_004,2026-04-04T03:10:02.215514,,,,,
..\..\..\carla_data\straight\STRAIGHT_8990_20260404_031004_320369.png,train,1,straight,time_group_004,2026-04-04T03:10:04.320369,,,,,
..\..\..\carla_data\straight\STRAIGHT_9122_20260404_031007_736057.png,train,1,straight,time_group_004,2026-04-04T03:10:07.736057,,,,,
..\..\..\carla_data\straight\STRAIGHT_9178_20260404_031009_223973.png,train,1,straight,time_group_004,2026-04-04T03:10:09.223973,,,,,
..\..\..\carla_data\straight\STRAIGHT_9229_20260404_031010_652357.png,train,1,straight,time_group_004,2026-04-04T03:10:10.652357,,,,,
..\..\..\carla_data\straight\STRAIGHT_9281_20260404_031012_022069.png,train,1,straight,time_group_004,2026-04-04T03:10:12.022069,,,,,
..\..\..\carla_data\straight\STRAIGHT_9330_20260404_031013_394936.png,train,1,straight,time_group_004,2026-04-04T03:10:13.394936,,,,,
..\..\..\carla_data\straight\STRAIGHT_9381_20260404_031014_943870.png,train,1,straight,time_group_004,2026-04-04T03:10:14.943870,,,,,
..\..\..\carla_data\straight\STRAIGHT_9419_20260404_031016_082372.png,train,1,straight,time_group_004,2026-04-04T03:10:16.082372,,,,,
..\..\..\carla_data\straight\STRAIGHT_9460_20260404_031016_931468.png,train,1,straight,time_group_004,2026-04-04T03:10:16.931468,,,,,
..\..\..\carla_data\straight\STRAIGHT_9483_20260404_031017_608615.png,train,1,straight,time_group_004,2026-04-04T03:10:17.608615,,,,,
..\..\..\carla_data\straight\STRAIGHT_9505_20260404_031018_212503.png,train,1,straight,time_group_004,2026-04-04T03:10:18.212503,,,,,
..\..\..\carla_data\straight\STRAIGHT_9574_20260404_031019_854879.png,train,1,straight,time_group_004,2026-04-04T03:10:19.854879,,,,,
..\..\..\carla_data\straight\STRAIGHT_9599_20260404_031020_668536.png,train,1,straight,time_group_004,2026-04-04T03:10:20.668536,,,,,
..\..\..\carla_data\straight\STRAIGHT_9649_20260404_031021_981455.png,train,1,straight,time_group_004,2026-04-04T03:10:21.981455,,,,,
..\..\..\carla_data\straight\STRAIGHT_9699_20260404_031023_071150.png,train,1,straight,time_group_004,2026-04-04T03:10:23.071150,,,,,
..\..\..\carla_data\straight\STRAIGHT_9752_20260404_031024_502084.png,train,1,straight,time_group_004,2026-04-04T03:10:24.502084,,,,,
..\..\..\carla_data\straight\STRAIGHT_9804_20260404_031025_914844.png,train,1,straight,time_group_004,2026-04-04T03:10:25.914844,,,,,
..\..\..\carla_data\straight\STRAIGHT_9854_20260404_031027_228479.png,train,1,straight,time_group_004,2026-04-04T03:10:27.228479,,,,,
..\..\..\carla_data\straight\STRAIGHT_9903_20260404_031028_538819.png,train,1,straight,time_group_004,2026-04-04T03:10:28.538819,,,,,
..\..\..\carla_data\straight\STRAIGHT_9954_20260404_031030_071190.png,train,1,straight,time_group_004,2026-04-04T03:10:30.071190,,,,,
..\..\..\carla_data\straight\STRAIGHT_10003_20260404_031031_400490.png,train,1,straight,time_group_004,2026-04-04T03:10:31.400490,,,,,
..\..\..\carla_data\straight\STRAIGHT_10057_20260404_031032_766287.png,train,1,straight,time_group_004,2026-04-04T03:10:32.766287,,,,,
..\..\..\carla_data\straight\STRAIGHT_10112_20260404_031034_163484.png,train,1,straight,time_group_004,2026-04-04T03:10:34.163484,,,,,
..\..\..\carla_data\straight\STRAIGHT_11245_20260404_031102_367352.png,train,1,straight,time_group_005,2026-04-04T03:11:02.367352,,,,,
..\..\..\carla_data\straight\STRAIGHT_11318_20260404_031104_397544.png,train,1,straight,time_group_005,2026-04-04T03:11:04.397544,,,,,
..\..\..\carla_data\straight\STRAIGHT_11371_20260404_031105_495394.png,train,1,straight,time_group_005,2026-04-04T03:11:05.495394,,,,,
..\..\..\carla_data\straight\STRAIGHT_11422_20260404_031106_767132.png,train,1,straight,time_group_005,2026-04-04T03:11:06.767132,,,,,
..\..\..\carla_data\straight\STRAIGHT_11474_20260404_031108_041175.png,train,1,straight,time_group_005,2026-04-04T03:11:08.041175,,,,,
..\..\..\carla_data\straight\STRAIGHT_11539_20260404_031109_799273.png,train,1,straight,time_group_005,2026-04-04T03:11:09.799273,,,,,
..\..\..\carla_data\straight\STRAIGHT_11601_20260404_031111_033994.png,train,1,straight,time_group_005,2026-04-04T03:11:11.033994,,,,,
..\..\..\carla_data\straight\STRAIGHT_11627_20260404_031111_796592.png,train,1,straight,time_group_005,2026-04-04T03:11:11.796592,,,,,
..\..\..\carla_data\straight\STRAIGHT_11676_20260404_031112_789441.png,train,1,straight,time_group_005,2026-04-04T03:11:12.789441,,,,,
..\..\..\carla_data\straight\STRAIGHT_11697_20260404_031113_481850.png,train,1,straight,time_group_005,2026-04-04T03:11:13.481850,,,,,
..\..\..\carla_data\straight\STRAIGHT_11748_20260404_031114_769413.png,train,1,straight,time_group_005,2026-04-04T03:11:14.769413,,,,,
..\..\..\carla_data\straight\STRAIGHT_11803_20260404_031116_348303.png,train,1,straight,time_group_005,2026-04-04T03:11:16.348303,,,,,
..\..\..\carla_data\straight\STRAIGHT_11826_20260404_031116_990400.png,train,1,straight,time_group_005,2026-04-04T03:11:16.990400,,,,,
..\..\..\carla_data\straight\STRAIGHT_11868_20260404_031118_198246.png,train,1,straight,time_group_005,2026-04-04T03:11:18.198246,,,,,
..\..\..\carla_data\straight\STRAIGHT_11886_20260404_031118_819449.png,train,1,straight,time_group_005,2026-04-04T03:11:18.819449,,,,,
..\..\..\carla_data\straight\STRAIGHT_11925_20260404_031119_743396.png,train,1,straight,time_group_005,2026-04-04T03:11:19.743396,,,,,
..\..\..\carla_data\straight\STRAIGHT_11977_20260404_031121_230800.png,train,1,straight,time_group_005,2026-04-04T03:11:21.230800,,,,,
..\..\..\carla_data\straight\STRAIGHT_12057_20260404_031123_555642.png,train,1,straight,time_group_005,2026-04-04T03:11:23.555642,,,,,
..\..\..\carla_data\straight\STRAIGHT_12105_20260404_031124_952455.png,train,1,straight,time_group_005,2026-04-04T03:11:24.952455,,,,,
..\..\..\carla_data\straight\STRAIGHT_12157_20260404_031126_422604.png,train,1,straight,time_group_005,2026-04-04T03:11:26.422604,,,,,
..\..\..\carla_data\straight\STRAIGHT_12201_20260404_031127_689622.png,train,1,straight,time_group_005,2026-04-04T03:11:27.689622,,,,,
..\..\..\carla_data\straight\STRAIGHT_12256_20260404_031129_274421.png,train,1,straight,time_group_005,2026-04-04T03:11:29.274421,,,,,
..\..\..\carla_data\straight\STRAIGHT_12298_20260404_031130_608557.png,train,1,straight,time_group_005,2026-04-04T03:11:30.608557,,,,,
..\..\..\carla_data\straight\STRAIGHT_12350_20260404_031132_090964.png,train,1,straight,time_group_005,2026-04-04T03:11:32.090964,,,,,
..\..\..\carla_data\straight\STRAIGHT_12402_20260404_031133_724199.png,train,1,straight,time_group_005,2026-04-04T03:11:33.724199,,,,,
..\..\..\carla_data\straight\STRAIGHT_12451_20260404_031135_022826.png,train,1,straight,time_group_005,2026-04-04T03:11:35.022826,,,,,
..\..\..\carla_data\straight\STRAIGHT_12499_20260404_031136_406542.png,train,1,straight,time_group_005,2026-04-04T03:11:36.406542,,,,,
..\..\..\carla_data\straight\STRAIGHT_12522_20260404_031137_203417.png,train,1,straight,time_group_005,2026-04-04T03:11:37.203417,,,,,
..\..\..\carla_data\straight\STRAIGHT_12581_20260404_031138_644540.png,train,1,straight,time_group_005,2026-04-04T03:11:38.644540,,,,,
..\..\..\carla_data\straight\STRAIGHT_12621_20260404_031139_654298.png,train,1,straight,time_group_005,2026-04-04T03:11:39.654298,,,,,
..\..\..\carla_data\straight\STRAIGHT_12678_20260404_031141_206862.png,train,1,straight,time_group_005,2026-04-04T03:11:41.206862,,,,,
..\..\..\carla_data\straight\STRAIGHT_12698_20260404_031141_924546.png,train,1,straight,time_group_005,2026-04-04T03:11:41.924546,,,,,
..\..\..\carla_data\straight\STRAIGHT_12748_20260404_031143_165303.png,train,1,straight,time_group_005,2026-04-04T03:11:43.165303,,,,,
..\..\..\carla_data\straight\STRAIGHT_12801_20260404_031144_660294.png,train,1,straight,time_group_005,2026-04-04T03:11:44.660294,,,,,
..\..\..\carla_data\straight\STRAIGHT_12854_20260404_031146_131899.png,train,1,straight,time_group_005,2026-04-04T03:11:46.131899,,,,,
..\..\..\carla_data\straight\STRAIGHT_12944_20260404_031148_588482.png,train,1,straight,time_group_005,2026-04-04T03:11:48.588482,,,,,
..\..\..\carla_data\straight\STRAIGHT_12998_20260404_031150_083479.png,train,1,straight,time_group_005,2026-04-04T03:11:50.083479,,,,,
..\..\..\carla_data\straight\STRAIGHT_13048_20260404_031151_445531.png,train,1,straight,time_group_005,2026-04-04T03:11:51.445531,,,,,
..\..\..\carla_data\straight\STRAIGHT_13099_20260404_031152_833584.png,train,1,straight,time_group_005,2026-04-04T03:11:52.833584,,,,,
..\..\..\carla_data\straight\STRAIGHT_13149_20260404_031154_191323.png,train,1,straight,time_group_005,2026-04-04T03:11:54.191323,,,,,
..\..\..\carla_data\straight\STRAIGHT_13198_20260404_031155_543233.png,train,1,straight,time_group_005,2026-04-04T03:11:55.543233,,,,,
..\..\..\carla_data\straight\STRAIGHT_13244_20260404_031156_800213.png,train,1,straight,time_group_005,2026-04-04T03:11:56.800213,,,,,
..\..\..\carla_data\straight\STRAIGHT_13301_20260404_031158_334241.png,train,1,straight,time_group_005,2026-04-04T03:11:58.334241,,,,,
..\..\..\carla_data\straight\STRAIGHT_13352_20260404_031159_793503.png,train,1,straight,time_group_005,2026-04-04T03:11:59.793503,,,,,
..\..\..\carla_data\straight\STRAIGHT_13403_20260404_031201_166744.png,train,1,straight,time_group_005,2026-04-04T03:12:01.166744,,,,,
..\..\..\carla_data\straight\STRAIGHT_13451_20260404_031202_427626.png,train,1,straight,time_group_005,2026-04-04T03:12:02.427626,,,,,
..\..\..\carla_data\straight\STRAIGHT_13500_20260404_031203_702592.png,train,1,straight,time_group_005,2026-04-04T03:12:03.702592,,,,,
..\..\..\carla_data\straight\STRAIGHT_13516_20260404_031204_289081.png,train,1,straight,time_group_005,2026-04-04T03:12:04.289081,,,,,
..\..\..\carla_data\straight\STRAIGHT_13559_20260404_031205_253220.png,train,1,straight,time_group_005,2026-04-04T03:12:05.253220,,,,,
..\..\..\carla_data\straight\STRAIGHT_13578_20260404_031205_899026.png,train,1,straight,time_group_005,2026-04-04T03:12:05.899026,,,,,
..\..\..\carla_data\straight\STRAIGHT_13620_20260404_031206_912985.png,train,1,straight,time_group_005,2026-04-04T03:12:06.912985,,,,,
..\..\..\carla_data\straight\STRAIGHT_13639_20260404_031207_642957.png,train,1,straight,time_group_005,2026-04-04T03:12:07.642957,,,,,
..\..\..\carla_data\straight\STRAIGHT_13664_20260404_031208_337918.png,train,1,straight,time_group_005,2026-04-04T03:12:08.337918,,,,,
..\..\..\carla_data\straight\STRAIGHT_13718_20260404_031209_713664.png,train,1,straight,time_group_005,2026-04-04T03:12:09.713664,,,,,
..\..\..\carla_data\straight\STRAIGHT_13754_20260404_031210_763249.png,train,1,straight,time_group_005,2026-04-04T03:12:10.763249,,,,,
..\..\..\carla_data\straight\STRAIGHT_13806_20260404_031212_286341.png,train,1,straight,time_group_005,2026-04-04T03:12:12.286341,,,,,
..\..\..\carla_data\straight\STRAIGHT_13854_20260404_031213_707358.png,train,1,straight,time_group_005,2026-04-04T03:12:13.707358,,,,,
..\..\..\carla_data\straight\STRAIGHT_13905_20260404_031215_329568.png,train,1,straight,time_group_005,2026-04-04T03:12:15.329568,,,,,
..\..\..\carla_data\straight\STRAIGHT_13953_20260404_031216_754133.png,train,1,straight,time_group_005,2026-04-04T03:12:16.754133,,,,,
..\..\..\carla_data\straight\STRAIGHT_14002_20260404_031218_176076.png,train,1,straight,time_group_005,2026-04-04T03:12:18.176076,,,,,
..\..\..\carla_data\straight\STRAIGHT_14999_20260404_031247_726572.png,train,1,straight,time_group_006,2026-04-04T03:12:47.726572,,,,,
..\..\..\carla_data\straight\STRAIGHT_15065_20260404_031249_823487.png,train,1,straight,time_group_006,2026-04-04T03:12:49.823487,,,,,
..\..\..\carla_data\straight\STRAIGHT_15111_20260404_031251_009006.png,train,1,straight,time_group_006,2026-04-04T03:12:51.009006,,,,,
..\..\..\carla_data\straight\STRAIGHT_15160_20260404_031252_434690.png,train,1,straight,time_group_006,2026-04-04T03:12:52.434690,,,,,
..\..\..\carla_data\straight\STRAIGHT_15209_20260404_031253_829277.png,train,1,straight,time_group_006,2026-04-04T03:12:53.829277,,,,,
..\..\..\carla_data\straight\STRAIGHT_15258_20260404_031255_243286.png,train,1,straight,time_group_006,2026-04-04T03:12:55.243286,,,,,
..\..\..\carla_data\straight\STRAIGHT_15304_20260404_031256_551534.png,train,1,straight,time_group_006,2026-04-04T03:12:56.551534,,,,,
..\..\..\carla_data\straight\STRAIGHT_15354_20260404_031257_937297.png,train,1,straight,time_group_006,2026-04-04T03:12:57.937297,,,,,
..\..\..\carla_data\straight\STRAIGHT_15404_20260404_031259_330372.png,train,1,straight,time_group_006,2026-04-04T03:12:59.330372,,,,,
..\..\..\carla_data\straight\STRAIGHT_15421_20260404_031300_031648.png,train,1,straight,time_group_006,2026-04-04T03:13:00.031648,,,,,
..\..\..\carla_data\straight\STRAIGHT_15472_20260404_031301_373723.png,train,1,straight,time_group_006,2026-04-04T03:13:01.373723,,,,,
..\..\..\carla_data\straight\STRAIGHT_15500_20260404_031302_032984.png,train,1,straight,time_group_006,2026-04-04T03:13:02.032984,,,,,
..\..\..\carla_data\straight\STRAIGHT_15552_20260404_031303_321862.png,train,1,straight,time_group_006,2026-04-04T03:13:03.321862,,,,,
..\..\..\carla_data\straight\STRAIGHT_15589_20260404_031304_330228.png,train,1,straight,time_group_006,2026-04-04T03:13:04.330228,,,,,
..\..\..\carla_data\straight\STRAIGHT_15642_20260404_031305_811867.png,train,1,straight,time_group_006,2026-04-04T03:13:05.811867,,,,,
..\..\..\carla_data\straight\STRAIGHT_15664_20260404_031306_457703.png,train,1,straight,time_group_006,2026-04-04T03:13:06.457703,,,,,
..\..\..\carla_data\straight\STRAIGHT_15684_20260404_031307_084288.png,train,1,straight,time_group_006,2026-04-04T03:13:07.084288,,,,,
..\..\..\carla_data\straight\STRAIGHT_15714_20260404_031307_802637.png,train,1,straight,time_group_006,2026-04-04T03:13:07.802637,,,,,
..\..\..\carla_data\straight\STRAIGHT_15788_20260404_031309_925093.png,train,1,straight,time_group_006,2026-04-04T03:13:09.925093,,,,,
..\..\..\carla_data\straight\STRAIGHT_15835_20260404_031311_256831.png,train,1,straight,time_group_006,2026-04-04T03:13:11.256831,,,,,
..\..\..\carla_data\straight\STRAIGHT_15887_20260404_031312_702864.png,train,1,straight,time_group_006,2026-04-04T03:13:12.702864,,,,,
..\..\..\carla_data\straight\STRAIGHT_15943_20260404_031314_270452.png,train,1,straight,time_group_006,2026-04-04T03:13:14.270452,,,,,
..\..\..\carla_data\straight\STRAIGHT_15989_20260404_031315_670210.png,train,1,straight,time_group_006,2026-04-04T03:13:15.670210,,,,,
..\..\..\carla_data\straight\STRAIGHT_16037_20260404_031316_998288.png,train,1,straight,time_group_006,2026-04-04T03:13:16.998288,,,,,
..\..\..\carla_data\straight\STRAIGHT_16091_20260404_031318_445232.png,train,1,straight,time_group_006,2026-04-04T03:13:18.445232,,,,,
